"Date","Price","Open","High","Low","Vol.","Change %"
"27/06/2019","1.039","1.039","1.054","1.030","1.02M","0.58%"
"26/06/2019","1.033","1.009","1.036","1.000","1.91M","2.99%"
"25/06/2019","1.003","0.976","1.021","0.973","1.36M","2.77%"
"24/06/2019","0.976","0.970","0.991","0.967","1.14M","1.56%"
"21/06/2019","0.961","0.979","0.982","0.961","560.20K","-1.54%"
"20/06/2019","0.976","0.997","1.009","0.976","1.15M","-1.81%"
"19/06/2019","0.994","0.961","1.015","0.955","3.81M","3.43%"
"18/06/2019","0.961","0.958","0.973","0.952","704.78K","0.63%"
"17/06/2019","0.955","0.940","0.967","0.940","396.41K","0.63%"
"14/06/2019","0.949","0.964","0.964","0.940","335.57K","-0.63%"
"13/06/2019","0.955","0.979","0.979","0.955","328.23K","-2.45%"
"12/06/2019","0.979","0.988","1.000","0.979","405.27K","-0.91%"
"11/06/2019","0.988","0.988","1.006","0.982","645.06K","0.61%"
"10/06/2019","0.982","0.973","0.994","0.967","768.49K","1.24%"
"07/06/2019","0.970","0.946","0.982","0.943","832.31K","2.21%"
"03/06/2019","0.949","0.952","0.958","0.946","30.66K","-0.32%"
"31/05/2019","0.952","0.970","0.973","0.949","473.38K","-1.55%"
"30/05/2019","0.967","0.955","0.982","0.949","1.63M","2.22%"
"29/05/2019","0.946","0.913","0.976","0.904","2.84M","3.96%"
"28/05/2019","0.910","0.907","0.913","0.904","309.33K","1.34%"
"27/05/2019","0.898","0.907","0.913","0.895","444.68K","-0.99%"
"24/05/2019","0.907","0.904","0.916","0.889","414.72K","1.34%"
"23/05/2019","0.895","0.922","0.925","0.883","582.47K","-2.93%"
"22/05/2019","0.922","0.973","0.988","0.922","787.61K","-4.95%"
"21/05/2019","0.970","0.991","0.994","0.961","419.43K","-2.12%"
"20/05/2019","0.991","0.997","1.006","0.985","530.18K","0.30%"
"17/05/2019","0.988","0.988","1.003","0.988","738.15K","0.00%"
"16/05/2019","0.988","0.985","0.997","0.976","611.53K","0.61%"
"15/05/2019","0.982","0.994","0.994","0.973","302.99K","-0.91%"
"14/05/2019","0.991","0.982","0.994","0.976","298.75K","1.23%"
"13/05/2019","0.979","1.015","1.024","0.970","1.01M","0.00%"
"10/05/2019","0.979","0.988","0.991","0.976","193.94K","0.00%"
"09/05/2019","0.979","1.000","1.006","0.973","238.80K","-1.51%"
"08/05/2019","0.994","1.015","1.018","0.982","316.47K","-0.60%"
"07/05/2019","1.000","0.952","1.063","0.952","1.15M","1.83%"
"06/05/2019","0.982","1.009","1.009","0.961","418.23K","-2.68%"
"03/05/2019","1.009","0.982","1.015","0.982","713.29K","2.44%"
"02/05/2019","0.985","0.997","1.009","0.982","367.22K","-1.50%"
"30/04/2019","1.000","0.991","1.024","0.988","509.87K","0.60%"
"29/04/2019","0.994","0.988","1.003","0.988","203.74K","0.30%"
"26/04/2019","0.991","0.988","1.006","0.985","384.18K","0.61%"
"25/04/2019","0.985","1.015","1.024","0.985","436.32K","-2.96%"
"24/04/2019","1.015","1.015","1.033","1.012","432.83K","0.00%"
"22/04/2019","1.015","1.021","1.027","1.009","250.26K","-0.88%"
"19/04/2019","1.024","1.027","1.036","1.021","141.64K","-0.29%"
"18/04/2019","1.027","1.021","1.039","1.015","509.39K","0.59%"
"17/04/2019","1.021","1.015","1.033","1.015","693.07K","0.59%"
"16/04/2019","1.015","1.006","1.027","1.006","449.33K","1.81%"
"15/04/2019","0.997","1.006","1.027","0.997","436.62K","-0.60%"
"12/04/2019","1.003","1.012","1.024","0.997","721.45K","-0.30%"
"11/04/2019","1.006","1.083","1.095","1.006","2.09M","-4.01%"
"10/04/2019","1.048","1.018","1.051","1.000","913.17K","3.56%"
"09/04/2019","1.012","1.018","1.024","1.009","447.09K","0.00%"
"08/04/2019","1.012","1.042","1.042","1.006","460.77K","-2.32%"
"05/04/2019","1.036","1.039","1.051","1.027","688.22K","-0.58%"
"04/04/2019","1.042","1.024","1.045","1.024","592.62K","1.17%"
"03/04/2019","1.030","1.051","1.051","1.021","871.49K","0.59%"
